corpus	sentence
itwac	Ovviamente , sulla Rai gli appetiti dei partiti sono come quelli di un [SEP] leone [SEP] all' alba quando va in cerca della preda .
itwac	Vecchia cara piazza , anche i [SEP] leoni [SEP] della tua fontana danno oggi ai giovani un senso di comico ed a noi tanta tristezza , tristezza e commozione insieme , come quando ti guardiamo a notte con occhi d' innamorati e ci commoviamo alla visione del tuo Duomo sotto la luna !
itwac	I dieci principali avatara di Visnù , una miscela d' incarnazioni animali e umane , sono : 1 - PESCE MATSYA 2 - TARTARUGA KURMA 3 - CINGHIALE VARAHA 4 - LEONE NARASIMHA 5 - NANO VAMANA 6 - PARASURAMA ( Rama con l' ascia ) 7 - RAMA 8 - KRSNA 9 - BUDDHA 10 - KALKI Possiamo raggrupparli così : · [SEP] leone [SEP] antropomorfo , nano , Rama , Krsna : incarnazioni in forma umana · pesce , tartaruga , cinghiale , cavallo : incarnazioni in forma animale · Parasurama e Buddha : che mostrano comportamenti e insegnamenti particolari Vediamo in dettaglio i 10 avatara principali : 1 .
itwac	Oppure si può cercare di capirne il significato , il perché dei monaci benedettini dell' inizio del XIII secolo abbiano voluto far scolpire su quel capitello una sirena dalla doppia coda , un [SEP] leone [SEP] su quell' altro , quel che sembra una fenice su quell' altro ancora ...
itwac	Vedere i [SEP] leoni [SEP] è già emozionante , ma vederli così da vicino come oggi e soprattutto vedere il maschio dominante lascia senza fiato .
itwac	ANTONIO [SEP] LEONE [SEP] .
itwac	Si tratta di una guerra masochista , in cui ognuno , appena si ritrova al cospetto del capo , si sente una gazzella tenuta a farsi sbranare dal [SEP] leone [SEP] .
itwac	E di fronte al palazzo la statua del [SEP] leone [SEP] di San Marco , che sormonta una colonna , innalzata al tempo dellâ  TMingresso di Verona nella repubblica marinara di Venezia , che spicca tra i tettucci delle bancarelle .
itwac	" [SEP] LEONE [SEP] TRAVERSO " Piazza Rinascimento , 7 .
itwac	Se vogliamo ascoltare Dejan Sudijc sulla Biennale veneziana di architettura , Eiseman , [SEP] leone [SEP] d' oro alla carriera e Kurt Forster , curatore della mostra ovunque improntata dal primo , condividono il medesimo disprezzo della gente e la medesima celebrazione del sé : " vogliono proporsi come figure creative autonome avulse dalla funzionalità , dal contenuto o persino dalla costruibilità " ( in Il Giornale dell' Architettura , p. 6 ) .
itwac	Ancora una volta a fare la parte del [SEP] leone [SEP] nelle scelte delle famiglie italiane è il mare ( 71 % ) seguito dalla montagna e dalle città d' arte da raggiungere soprattutto con la propria automobile ( 71 % ) .
itwac	X-Mail-Path : scotty.uli.it!trinity.ranger.supernews.net!proxy.google.com[64.233.167.4]!G018037[UNTRUSTED]!news@google.com X-Original-X-Trace : posting.google.com 1117472687 24289 127.0.0.1 ( 30 May 2005 17:04:47 GMT ) X-Original-X-Complaints-To : groups-abuse@google.com Date : 30 May 2005 10:04:41 - 0700 Injection-Info : f14g2000cwb.googlegroups.com ; posting-host = 81.208.60.193 ; posting - account = 5 dtt 5 A 0 AAAAFPn 95 xFwyAWfnSKgJo 8 Ws Content-Transfer-Encoding : 8 bit Message-ID : 1117472681.641723.83820 @ f14g2000cwb.googlegroups.com Lines : 51 Newsgroups : it.discussioni.psicologia Xref : no-news.virgilio.net it.discussioni.psicologia : 3024 Approved : robomod.it@computerville.it ( 1.21 ) Subject : Il leone-pecora X-Moderatore : 1117472713.26838 X-Original-NNTP-Posting-Host : 81.208.60.193 X-Trace : ventolo.computerville.it 1117477261 28612 194.185.238.200 ( 30 May 2005 18:21:01 GMT ) Content-Type : text / plain ; charset = " iso - 8859 - 1 " NNTP-Posting-Host : ventolo.computerville.it Complaints-To : groups-abuse@google.com Organization : http://groups.google.com User-Agent : G 2/0.2 X-Complaints-To : abuse@computerville.it Path : no-news.virgilio.net!erode.bofh.it!bofh.it!news.newsland.it!news.computerville.it!not-for-mail NNTP-Posting-Date : Mon , 30 May 2005 18:21:01 + 0000 ( UTC ) From : " Marco " pattumiera@pippo.it Mime-Version : 1.0 nascondi dettagli lun 30 mag , 20:21 | Marco pattumiera@pippo.it altri messaggi dell' autore Ciao a tutti , qualche giorno fa mi è arrivata questo " racconto " con relativa interpretazione in una newsletter che ricevo : -------- Un [SEP] leone [SEP] si imbatté in un gregge e con sua sorpresa scorse un altro leone tra le pecore .
itwac	Certo , il Menelao dopo la predizione ne sa qualcosa di più del Menelao ancora intento ad afferrare Proteo , intento a sua volta a passare da [SEP] leone [SEP] a cascata d' acqua .
itwac	Lemme lemme giunse il [SEP] leone [SEP] e la scimmietta gli fece cu cu ma la giraffa dal collo lungo le dette una spinta che cadde giù .
itwac	In quella occasione il Re [SEP] leone [SEP] è stato Re delle volate di via Roma un' ultima volta , regolando facilmente il gruppo dei battuti .
itwac	certo l' amministrazione statunitense è fatta praticamente di petroliere arma strategica indubbia , ma non credo sia questo il solo motivo come molti pensano quando affermano che la parte del [SEP] leone [SEP] da parte degli Stati Uniti sia circa un ¾ , il 60/70 % per lo meno degli idrocarburi consentirebbe all' America per almeno mezzo secolo di svolgere un egemonia in questo campo , condizionando quindi l' economia dell' Europa e della Russia , oltre che quella della Cina è ovvio , con lo sviluppo che ha ogni anno avranno necessità di aumentare di moltissimo le propria importazione di greggio e inoltre naturalmente questo servirà agli Stati Uniti anche per dare una boccata di ossigeno alla propria economia , insomma il petrolio non tanto per il petrolio , quanto per il petrolio come strumento di controllo politico .
itwac	Sembra un [SEP] leone [SEP] in gabbia , è disperato per la situazione sanitaria serba e non fa sconti a nessuno : né alla Nato , che " con l' embargo e poi con le bombe ha mantenuto al potere Milosevic " , né " al regime che ci ha ridotto così " .
itwac	- PREMIO SPECIALE PER LA REGIA , [SEP] LEONE [SEP] D' ARGENTO all' ' Aquilone ' della libanese Randa Chahal Sabbag .
itwac	Ma può succedere che alcuni elementi di un carico complesso siano di un colore differente ( ad esempio : un leone rosso con le unghie nere ) , in questo caso occorre precisarlo con un termine appropriato ( [SEP] leone [SEP] di rosso armato di nero ) A differenza delle partizioni ( che delimitano delle zone allo stesso livello ) i carichi si pongono sul campo o su un altro carico ( ecco perché caricano ) andando a costituire uno spessore ( nelle rappresentazioni accurate , questo spessore è evidenziato da unâ  TMombra prodotta sul campo che carica , con la luce che convenzionalmente proviene dal davanti in alto e a destra â  " convenzione di luce che si ritrova nel disegno architettonico â  " vedere a fronte lâ  TMombra della croce sul campo ) .
itwac	( critica MOOLTO facile ) Messaggio originale : e gli ultimi colossal disney e dreamworks sono grandi esempi dell' arte dell' animazione ?????? Posso tesimoniare che Il re [SEP] leone [SEP] è una opera darte ( mode polemica on ) visto che è interamente copiato da un altro famoso cartone giapponese e senza neanche farne un omaggio o riconoscerne l' originalità ( mode polemica off ) e per questo la Disney non mi sta tanto simpatica Messaggio originale : e dove sono tutti i cortometraggi che non si sa come vengono prodotti e partecipano a misconosciuti festival ?
