corpus	sentence
itwac	Sono inchiodato alla mia [SEP] sedia [SEP] e la sedia è incollata al suolo , in maniera tale che nessuna forza ci potrebbe sollevare .
itwac	14 mar 1964 : Ruby viene riconosciuto colpevole di omicidio volontario e condannato alla [SEP] sedia [SEP] elettrica .
itwac	Vogliamo coinvolgere tanto le persone da fargli lasciare le loro comode poltrone davanti ai loro televisori nelle loro calde case per sedersi su scomode [SEP] sedie [SEP] di un freddo Circolo ?
itwac	Ad una delle porte d' uscita vedo il ragazzo di prima che sta facendo uscire un bambino su una [SEP] sedia [SEP] a rotelle .
itwac	Anche quando si lamentano con l' educatore , lo fanno sempre per dei motivi legati all' impossibilità di muoversi in un mondo troppo grande , e lo stesso educatore non sfugge a questa logica , alle prese anch' egli con finestre e [SEP] sedie [SEP] " giganti " .
itwac	Ci sono dei bellissimi mobili e tante [SEP] sedie [SEP] .
itwac	a voi resterà la [SEP] sedia [SEP] che scricchiola la scrivania in compensato ...
itwac	3 ) CADE LA [SEP] SEDIA [SEP] ELETTRICA ANCHE IN GEORGIA " La decisione di oggi è una formidabile vittoria che dimostra l' evoluzione dei costumi nella nostra società !
itwac	Di domenica mattina Parigi dava l' idea di un teatro vuoto , qualcuno che spazza via l' immondizia del giorno prima , qualche altro che rassetta le [SEP] sedie [SEP] , poche persone che passano da un lato all' altro della strada per scomparire dopo pochi passi dietro un angolo .
itwac	Ecco alcune idee per far divertire e " scatenare " i piccoli , " rompendo il ghiaccio " e convincendo a socializzare anche i bimbi più diffidenti : Per aiutare i bimbi ad ambientarsi , puoi iniziare con il gioco della [SEP] sedia [SEP] , che riscuote successo anche con i più timidi .
itwac	Afferra quindi una [SEP] sedia [SEP] , e ci siede , gettando immediamente il capo tra le mani .
itwac	Uno scivolo , una palla , una [SEP] sedia [SEP] colorata , un libro di fiabe sfogliato dal vento e tu colori beato , con i pastelli tra le dita .
itwac	Queste tre problematiche che abbiamo qui identificato e separato , si intrecciano all' interno delle indagini sulla percezione ( io mi muovo ma questo presuppone il passare del tempo , io mi muovo ma i miei decorsi richiedono comunque un' associazione che li leghi , il tempo scorre ma unifica e in che modo allora distinguo fra le percezioni del tavolo e la successiva serie [SEP] sedia [SEP] o la contemporanea serie voce della dottoressa che spiega ?
itwac	può abbinare alle [SEP] sedie [SEP] ...
itwac	Il fatto era di quelli che fanno saltare dalla [SEP] sedia [SEP] .
itwac	Nel predisporre il piano di emergenza , il datore di lavoro deve prevedere una adeguata assistenza alle persone disabili che utilizzano [SEP] sedie [SEP] a rotelle ed a quelle con mobilita' limitata .
itwac	Al centro della sala un emiciclo di [SEP] sedie [SEP] pieghevoli occupate da uomini e donne di età varia accomunati da evidenti segni di decadimento psico-fisico .
itwac	Nota negativa l' uso dei video per riempire tanti spazi , forse sarebbe più piacevole realizzare uno spazio adeguato , almeno con delle [SEP] sedie [SEP] comode , curando una rassegna apposita .
itwac	Nella prima parte dello spettacolo mi ha lasciata un po' perplessa : continuavo a chiedermi perché fossero tutti incollati alle [SEP] sedie [SEP] , nessuno ballava , nessuno cantava , sembrava fossero tutti ipnotizzati ( e forse lo erano ) .
itwac	) - Gli amici del suddetto che , scaduto l' abbonamento in palestra , si mantengono in allenamento sollevando me con tutta la [SEP] sedia [SEP] per buttarmi fuori dalla camera ...
itwac	Legata ad una delle [SEP] sedie [SEP] di quello strano teatrino , fra le due funebri cortine nere , la Pulzella di Orleans guardava i volti dei suoi nuovi carcerieri .
itwac	" Mi verrebbe da dirle che mentre parlo sto lasciando impronte appannate del mio seno sopra la bella scrivania di vetro e lascio odori e tracce di umido sulla [SEP] sedia [SEP] di pelle che strofino come cagna in calore .
itwac	altri risultati da questo dominio Trova [SEP] sedie [SEP] metallo su eBay , il mercato online del mondo !
itwac	A star dietro alle biografie ufficiali , si apprende che ha progettato oltre trecento fra edifici , lampade , [SEP] sedie [SEP] , ecc. Insomma , Botta è una di quelle persone sulle quali , solitamente , ci si domanda : « Ma quando trova il tempo di dormire ?
itwac	Zemo annuì soddisfatto , poi si rivolse al suo mentore , al Teschio Rosso , che giaceva seduto e immobile sulla [SEP] sedia [SEP] in fondo alla sala , ad osservare la discussione con le sue orbite vuote .
itwac	E' un po' piu' ampia la stanza dove Arafat ci riceve , ma disadorna , un grande tavolo con le [SEP] sedie [SEP] al centro , una bandiera palestinese al muro e sulle pareti nude solo un piccolo orologio a pendolo .
itwac	( cerca di alzarsi , ma Tara la spinge sulla [SEP] sedia [SEP] ) XANDER : C' e' questo ragazzo al lavoro , una specie di grosso armadio .
itwac	Guardando a destra , vide una figura familiare appisolata in una [SEP] sedia [SEP] accanto al suo letto .
itwac	per voi è tutto cosi' normale , stabulari pieni di esseri viventi che non possono urlare il loro dolore , per voi sono solo oggetti , perchè altrimenti non potreste fare quello che fate , esseri viventi nati per morire spesso in agonia per mano dell' uomo , non importa se con una semplice iniezione fatta delicatamente o su una [SEP] sedia [SEP] di contenizione senza anestesia mentre gli aprite il cranio per infilare degli elettrodi , non importa se è per la scienza o per testare una stupida crema ...
itwac	Si trovava incatenato ad una [SEP] sedia [SEP] non troppo comoda , e non poteva minimamente muoversi .
itwac	Prima dell' entrata , sulla sinistra , c' è una piattaforma in legno con tavolini e [SEP] sedie [SEP] dove , tempo permettendo , i visitatori possono fermarsi a mangiare i cibi preparati nella caffetteria interna del museo .
itwac	Inviato da : sampiero  p Commenti : 0 Messaggio N ° 173 26 - 07 - 2005 - 19:48 L' ESTATE DEGLI OMBRELLAI In Sardegna , e segnatamente in Gallura , la stagione è appannaggio non solo degl ' incendiari in servizio permanente effettivo , ma anche degli ombrellai , di coloro che , per traslato , noleggiano ombrelloni ( e [SEP] sedie [SEP] a sdraio e lettini ) con licenza di occupare chilometri di arenile , sottraendo la spiaggia pubblica ai cittadini e privatizzandola a proprio uso e consumo .
itwac	Compagnie che ridono alle mense tanti , troppi visi che conosco da brevi e lontane date mescolata fra le [SEP] sedie [SEP] di paglia io , non sono l' avvezza mica di saltuari disegni .
itwac	In cuor suo pensava che quella [SEP] sedia [SEP] motorizzata sferragliante in fondo dava proprio l' ebbrezza della velocità nonostante il contachilometri segnasse una velocità tutt ' altro che folle .
itwac	Rachel Whiteread ( 1963 - Inghilterra ) Resa celebre da House ( 1993 ) , calco in grandezza naturale ( poi demolito ) di una casa popolare londinese , nelle sue austere sculture di gesso , resina , cemento , gomma , materializza la forma di spazi vuoti : quello sotto un tavolo o una [SEP] sedia [SEP] , nel vano di una scala , sotto un letto .
itwac	Nel rapporto di cui sopra non si computano le camere dotate di servizi igienici privati ; c ) arredamento minimo per le camere da letto composto da letto , [SEP] sedia [SEP] o sgabello , scomparto armadio per persona , cestino rifiuti per camera ; d ) locali comuni di soggiorno , distinti dalla sala da pranzo , di ampiezza complessiva minima di mq 25 per i primi 10 posti letto e mq 0,50 per ogni posto letto in più ; e ) idonei dispositivi elettrici e mezzi antincendio secondo le disposizioni vigenti e le prescrizioni , rispettivamente , dell' ENPI - CEI e dei Vigili del fuoco ; f ) cassetta di pronto soccorso come da indicazione dell' autorità sanitaria ; g ) servizio di telefono ad uso comune e servizio citofonico interno .
itwac	[SEP] Sedie [SEP] , tavole , piatti , raudi ?
itwac	Delfo , vacillando , aveva urtato la [SEP] sedia [SEP] e , d' istinto , vi si era seduto di sghimbescio .
itwac	La donna - che ora è nel carcere di San Vittore - aveva raccontato di avere subito un' aggressione da parte di malviventi mentre faceva il bagno al piccolo e di essere stata legata ad una [SEP] sedia [SEP] .
itwac	- Geordie Manson si alzò dalla [SEP] sedia [SEP] , e dunque disse : - In generale per la reputazione , ma è anche una cosa personale che non voglio spiegargli - Adam non andò nei particolari del capo , poteva essere troppo impiccione andare nel profondo .
itwac	Ho sempre frequentato bene finché non mi sono ridotto sulla [SEP] sedia [SEP] a rotelle .
itwac	A prua ha un ampio gavone nel quale è stato ricavato un supporto per la [SEP] sedia [SEP] che si eleva sopra al gavone di circa 40 cm.In questo modo durante il combattimento si possono appoggiare i piedi sui tubolari .
itwac	Dopo la sua condanna le autorità cinesi gli hanno fatto subire dei trattamenti durissimi e umilianti , fra cui una permanenza di 25 giorni in cella di rigore ( quando i regolamenti prevedono una durata massima di chiusura nelle celle di rigore di 15 giorni ) , in una cella di due metri quadrati senza materasso , senza [SEP] sedia [SEP] , senza copertura , senza riscaldamento e questo tra i mesi di dicembre 2000 e gennaio 2001 , con temperature sui - 17 ° C , con l' interdizione di lavarsi , di cambiarsi la biancheria , di radersi , di pettinarsi ...
itwac	Anche perché con 14.000 [SEP] sedie [SEP] ci si potrebbe fare un serial interminabile stile " Sentieri " , non solo un film .
itwac	Ricordiamo ad essi , che nella formazione degli stati uniti dell' America , la gratitudine per coloro , che si erano distinti nella guerra fondatrice della Libertà , ispirò di dar loro una marca di onore , e distinguerli col titolo di Cincinnati , prendendo questo titolo dal famoso Console Romano , che dall' aratro passò alla [SEP] sedia [SEP] Curule .
itwac	Il film è pieno di sequenze da ricordare , mi pare particolarmente piacevole e carica di ironia , la sequenza in cui Drew Barrimore legata a una [SEP] sedia [SEP] e minacciata da tre bruti dice " arrendetevi o tra trenta secondi sarete tutti a terra " con una affermazione improbabile , ma destinata ad avverarsi , degna del Batman più sulfureo .
itwac	" Sono seduto sulla [SEP] sedia [SEP] , è pomeriggio inoltrato e posso scegliere se lavorare o stare qui , con le mani in mano .
itwac	Una persona fisica fa una donazione di 2.582,28 euro ( 5 milioni di lire ) alla Asl reparto nefrologia , indicando nella descrizione del bonifico : " per acquisto materiali e tre [SEP] sedie [SEP] per reparto nefrologia " .
itwac	Corto P.s. Joker , ma è vero che il barcone con il quale usciremo ha pure la [SEP] sedia [SEP] da combattimento ?? nettuno OVO fa sapere quanto sei impegnato ?
itwac	Di notte prendeva un breve risposo o seduto sopra una [SEP] sedia [SEP] o disteso sopra degli assi .
itwac	Il palazzo del giudice di pace si snoda su quattro piani con corridoi larghi grossomodo un metro e mezzo , pieni di persone in attesa , tutti in piedi e senza [SEP] sedie [SEP] , che ogni volta che passa qualcuno devono muoversi per facilitarne il transito .
itwac	Ho le guance scavate e ricoperte di barba , i capelli inchiodati dal casco mattutino su di un cranio costantemente indolenzito , l' aria condizionata mi piega le scapole ma le [SEP] sedie [SEP] di quest' ufficio sono troppo comode per alzarsi .
itwac	L' arredamento è moderno ed essenziale : un divano al centro , alcune [SEP] sedie [SEP] ai lati e un paio di lumi dal design esclusivo .
itwac	Mai vista una sintesi altrettanto fulminante dell' estrema coerenza con la quale Giovanni Paolo II va avanti , quando , seduto sulla sua poltrona mobile , dà la comunione nelle mani di un giovane in [SEP] sedia [SEP] a rotelle .
itwac	Carrellata : Alcune auto parcheggiate , un gatto nero attraversa il parcheggio , passa sotto quattro [SEP] sedie [SEP] vuote disposte intorno ad un braciere ardente , salta su di un tavolo da giardino .
itwac	Ed entrato nel tempio , si mise a scacciare quelli che vendevano e comperavano nel tempio ; rovesciò i tavoli dei cambiavalute e le [SEP] sedie [SEP] dei venditori di colombe e non permetteva che si portassero cose attraverso il tempio .
itwac	Prosegue Bellini : " Ieri ( domenica , ndr ) è stato un inferno , ce n' erano una marea e non danno pace : passano tra le [SEP] sedie [SEP] , si appoggiano sui tavoli , volano in testa alla gente e la spaventano .
itwac	- diceva il nonno - " C' erano due [SEP] sedie [SEP] e tre sederi " .
itwac	Un esempio italiano : l' ADICO ( Associazione Direttori commerciali e marketing managers ) per la serata di gala in occasione delle ultime festività natalizie ha offerto ai suoi associati proprio i servizi di Office Massage , con grande piacere dei partecipanti che anche durante la cena abbandonavano la [SEP] sedia [SEP] del tavolo per accomodarsi sulla più ambita sedia del massaggiatore .
itwac	Mi sentii morire dallo spavento ; era come se una bomba fosse scoppiata sotto la mia [SEP] sedia [SEP] » .
itwac	" Studente : " Mi scusi professore , non si dice [SEP] SEDIA [SEP] ?
itwac	I ritardi nel raggiungimento di un accordo riguardavano soprattutto il tracciato di questa nuova arteria , giudicata fondamentale per smaltire il traffico che gravita sul distretto industriale della [SEP] sedia [SEP] .
itwac	Le arti decorative sono rappresentate da alcune sedie progettate da importanti architetti del periodo : la poltroncina disegnata nel 1928 da Giuseppe Pagano e Gino Levi Montalcini per il palazzo degli uffici dell' industriale e collezionista torinese Riccardo Gualino e rivestita in buxus , materiale autarchico derivato dalla cellulosa a imitazione della radica ; la [SEP] sedia [SEP] dipinta ad anilina rosso-arancio che Marcello Piacentini , l' architetto prediletto dal regime , fece eseguire nel 1933 come complemento di arredo in occasione delle nozze di Fiammetta Sarfatti , figlia di Margherita , teorica del movimento pittorico " Novecento " ; la poltrona in noce lamellare curvato che l' architetto Luigi Vietti ideò per la Stazione Marittima Andrea Doria di Genova e presentò nel 1933 alla V Triennale di Milano all' interno del padiglione degli architetti liguri .
itwac	Brandt sgranò gli occhi e si fece piccolo sulla [SEP] sedia [SEP] quando riconobbe ciò che vide , dando quasi voce alla negazione prima che la scena cambiasse di nuovo .
itwac	Non la stringo perchè dico che tanto mi devo portare la canna in [SEP] sedia [SEP] .
itwac	I Grifondoro del quinto anno erano tutti seduti nelle loro [SEP] sedie [SEP] , in ammirazione .
itwac	Quando si deve restare seduti è utile una sedia di altezza giusta o un sostegno lombare , mentre è meglio evitare una [SEP] sedia [SEP] bassa , morbida o senza schienale .
itwac	Il casolare è posto tra gli ulivi in uno spazio interamente recintato , a disposizione degli ospiti una splendida piscina panoramica che si affaccia su una incantevole valle incontaminata , attrezzato giardino con tavoli [SEP] sedie [SEP] ed ombrelloni e barbecue per grandi grigliate all' aperto .
itwac	Io mi appoggio su una [SEP] sedia [SEP] , non molto in vista ( lei si potrebbe risentire !
itwac	( totale km 106 ) Come suggerito dai cartelli siti nel parcheggio sopra il paese , facciamo la sosta notturna a valle , alla Base nautica sul fiume Lot : con il pagamento di 40 franchi si ha diritto a presa d' acqua , scarico e servizi ( c' e' anche un punto luce a monete ) ; pagando altri 10 franchi , si ha diritto ad uno spazio esclusivo per tenda , tavolo , [SEP] sedie [SEP] , ecc. Di fianco un vasto prato con tavoli in legno e poi il fiume , dove approdano i battelli .
itwac	Oppure che ne pensate di quelle [SEP] sedie [SEP] sdraio comodissime della Emu ( x la pubblicità occulta pregasi sganciare qualche euro ) , quelle su cui ci si può cullare , magari con i piedi appoggiati su un tronco o una sedia : peccato che , la prima volta in cui le si prova , così presi dall' estasi della comodità , non si facciano due calcoli sull' eventualità di essere catapultati all' indietro , rimanendo magari intrappolati nel telaio .
itwac	Intendendo per " bottegaia " , non già la legittima mentalità del piccolo negoziante che vede nel centro commerciale megagalattico una minaccia alla propria sopravvivenza ; ma quella invece , tanto per intenderci , che contraddistingue il ricco proprietario di catene di negozi che pensa di a ) parcheggiare in doppia fila con la connivenza dei poliziotti municipali ; b ) poter costruire una villona con piscina sul Molentargius ; c ) arrivare in riva al mare con il Mercedes Kompressor per poter scaricare - poverino - l' ombrellone , la [SEP] sedia [SEP] e il secchiello per i figli .
itwac	Qualche centinaio di metri più in là un grande prato si riempie piano piano di qualche [SEP] sedia [SEP] , poi arrivano i tavoli e alcune roulottes .
itwac	Anche quella volta riuscì nell' intento : Sandra che , seduta accanto a me , era vicina all' incoscienza ( stato indotto dall' interessante spiegazione del giorno ) , si alzò di buone tre dita dal piano della [SEP] sedia [SEP] .
itwac	Nel caso di materiale isolante in vista , con componente isolante non esposto direttamente alle fiamme , sono ammesse le classi di reazione al fuoco 0 - 1 , 1 - 0 , 1 - 1 ; g ) le [SEP] sedie [SEP] non imbottite devono essere di classe non superiore a 2 .
itwac	Sulla nuova moneta divampa una polemica « estiva » scaldata dagli ultimi dati di spiaggia : ombrellone , [SEP] sedia [SEP] a sdraio e cornetto quest' anno costeranno una decina di euro in più rispetto al passato .
itwac	io faccio parte del 90 % DOMANDA : sè nn ci fosse quel 90 % tra [SEP] sedia [SEP] e tastiera cosa fà il restante 10 % ******* giuseppeavellino ( 28 ) Vedi le inserzioni del venditore 20 - lug - 05 02:09 CEST 5082 di 5301 : - O buono !!!
itwac	Il distretto della [SEP] sedia [SEP] si presenta con una elevata densità di aziende nei comuni di Manzano , San Giovanni al Natisone e Corno di Rosazzo ( il cosiddetto " triangolo della sedia " ) .
itwac	Contenuto della pagina Ultimo Aggiornamento : 07/06/04 Nuove poltrone per lo Sferisterio COMUNICATO STAMPA N. 1 lunedì 7 giugno 2004 OGGETTO : Firmato il contratto per la fornitura di nuove [SEP] sedie [SEP] allo Sferisterio .
itwac	" Rispose lasciandosi cadere a sedere pesantemente su di una [SEP] sedia [SEP] .
itwac	AllforCamping.it - Negozio online tende campeggio , accessori Vasto assortimento di tende campeggio , tende casetta , igloo , tende Family e accessori come brandine , saccoletto , [SEP] sedie [SEP] , tavoli pieghevoli , tutto di varie marche .
itwac	Quattro [SEP] sedie [SEP] , riccamente decorate , circondavano un baldacchino dalle pesanti tende nere .
itwac	Le norme UNI ENV 1729 - 1 e UNI ENV 1729 - 2 ( " Mobili - [SEP] Sedie [SEP] e tavoli per istituzioni scolastiche - Dimensioni funzionali - Requisiti di sicurezza e metodi di prova " ) non si applicano tuttavia alle postazioni per il computer , ai laboratori e alle officine didattiche .
itwac	ditemi quel ke volete MOBILI E ALTRE COSE ORNAMENTALI : bonsai gelsominico , palloncino : coniglio blu , libreria country , sedia giada ( tutta verde ) , freccia deviazione , matrioska , tavolo boxe , portamangime , tavolo pino , violino , sedia vimini , totem corvo , stereo dado , steccato west , sirenetta ( statua ) , photos ( pianta ) , fico piangente , palma nana , tavolo anguria , [SEP] sedia [SEP] iris , sedia tulipano , scrittoio , sofa rosso , spada dell' eroe ( spada di link , zelda ...
itwac	In caso di cantieri autonomi , nell' intento di migliorare le condizioni ambientali e di igiene nei luoghi di lavoro , nel rispetto delle disposizioni legislative vigenti , si fa obbligo alle Imprese di mettere a disposizione degli operai occupati nei cantieri : 1 ) un locale uso spogliatoio , riscaldato durante i mesi invernali , idoneo alla conservazione degli abiti ; 2 ) un locale uso refettorio , dotato di tavoli e [SEP] sedie [SEP] con superficie lavabile , riscaldato durante i mesi freddi ; 3 ) uno scaldavivande ; 4 ) servizi igienici sanitari con acqua corrente .
itwac	Scagliami in un sanatorio mentale e lasciami a sbavare sulla mia [SEP] sedia [SEP] a rotelle , sotto psicofarmaci per tenermi tranquillo , a guardare con sguardo inebetito , bocca spalancata e palpebre pesanti l & # x 92 ; erba che cresce in giardino attraverso i vetri sporchi della sala comune , della mensa o della camerata .
itwac	[SEP] sedie [SEP] pelle ...
itwac	A.N. Fonte " La Nuova Sardegna " SABATO , 18 DICEMBRE 2004 Il parco regala [SEP] sedie [SEP] e tavoli agli scolari Le cinquanta sedie e i cinquanta tavoli che sarebbero dovuti servire al Parco per gli esaminandi che dovevano sostenere la prove per un concorso , ieri sono state consegnate in " comodato d' uso " alla scuola Elementare G .
itwac	E' sparito il tavolo e sono state messe due [SEP] sedie [SEP] .
itwac	Non c' è dubbio che questa proposta farà saltare sulle [SEP] sedie [SEP] molti oppositori politici e sindacali .
itwac	Uscivamo intorno al parco dove si faceva la passeggiata , le anziane uscivano e si sedevano sulla [SEP] sedia [SEP] e i giovani passeggiavano .
itwac	La prima fu quando si alzò dalla [SEP] sedia [SEP] di segretario generale della CGIL .
itwac	[SEP] SEDIE [SEP] RISTORANTI Questa riflessione dubitativa , nata nel travaglio del decifrare uno scarabocchio che veniva dopo accidenti , mi fece sospender la copia , e pensar più seriamente a quello che convenisse di fare .
itwac	Il sostituto , detto RialzaBirba , è stato acquistato per pochi euro in France voisine , legato ad una [SEP] sedia [SEP] della cucina tramite i lacci distribuiti con il medesimo e , punto fondamentale , senza il piccolo tavolino basculante in dotazione ( sarò rimbambito con l' età ma fino ad un certo punto ) .
itwac	Il video di " What It Feels Like For A Girl " si apre con Madonna in versione cattiva ragazza , mentre si reca in automobile a prendere sua nonna , costretta su una [SEP] sedia [SEP] a rotelle , da una casa di riposo per anziani .
itwac	Vorrei dirle che i suoi occhi , pieni di compassione , sono soltanto gli occhi di una cameriera che , alle cinque dentro un bar , pulisce croste di mattonelle ed adagia , a zampe all' aria , le [SEP] sedie [SEP] sopra i tavoli .
itwac	In aula , Tirotto aveva chiesto la sospensione , e un incontro fra i capigruppo : « Così hanno preparato una mozione comune , non per merito dei Ds ma perché ci siamo seduti in una [SEP] sedia [SEP] em sacrificando il tempo e il lavoro , abbiamo preparato un documento unitario .
itwac	mi so ' seduto sulla [SEP] sedia [SEP] e c' erano i signori che stavano facendo coi computer .
itwac	E le [SEP] sedie [SEP] sono abbastanza comode , direi ...
itwac	MARITO Una [SEP] sedia [SEP] ...
itwac	In molte classi le finestre sono sprovviste di tende , non ci sono mai banchi e [SEP] sedie [SEP] a sufficienza , l' acqua non è potabile e in inverno i caloriferi sono spenti 9 volte su 10 .
itwac	In cella egli non disponeva che di un piccolo tavolo , una [SEP] sedia [SEP] di paglia , un catino per la toeletta , una minuscola tela raffigurante l' " Ecce homo " , una croce di legno in capo al letto , il breviario e i quaresimali da lui scritti .
itwac	L' art. 28 del D.P.R. del 1996 stabilisce espressamente che per i posti riservati e disposti parallelamente al senso di marcia , la lunghezza debba essere tale da consentire il passaggio di una persona in [SEP] sedia [SEP] a ruote tra un veicolo e l' altro .
itwac	Quando ebbe terminato il suo lavoro , si accorse che il marito stava per addormentarsi su una [SEP] sedia [SEP] : lo chiamò e gli disse che forse era tempo di andare a casa .
itwac	SCENA SECONDA ( Nella scena , sul lato sinistro , due [SEP] sedie [SEP] sul proscenio , una musica accompagna il dialogo tra Mauro e il Dottore che sono appena illuminati ) .
itwac	A riprova di quanto dico faccio degli esempi : nelle classi in cui opero non ho una [SEP] sedia [SEP] su cui sedermi , devo ogni giorno andarmela a cercare , mentre l' insegnante di classe si siede tranquillamente sulla " propria " sedia con braccioli .
