corpus	sentence
itwac	Addio a Gerry , la [SEP] penna [SEP] di Disney [ ADNKRONOS ] Vance Gerry , uno dei più noti autori della scuderia Walt Disney , è morto in un ospedale di Pasadena ( California ) all' età di 75 anni .
itwac	Con una [SEP] penna [SEP] tortura le sue dita e con l' orecchio destro ascolta l' inno di Forza Italia e tutto il giorno nella vasca e altre cose , e si è appena fatto la barba e solo io so quanto è bello e bimbo se non fa trasparire quel groviglio di pensieri nazio-internazionali che sicuramente lo distolgono dal mio maglione preso in prestito dai miei denti non ancora spazzolati per non parlare del resto .
itwac	" Indossabili " Orologi , [SEP] penne [SEP] digitali , calcolatrici , fotocamere digitali , telefoni cellulari e altri " indossabili " .
itwac	Tali oggetti sono la grammatica della propria lingua , un' introduzione di quei generi di componimento in iscritto , che sono più usuali , un' introduzione alla lingua latina , per quanto è necessario a coloro , che vogliono passare alle Scuole Latine , o che vogliono esercitare la farmacia , o la chirurgia , o guadagnarsi colla [SEP] penna [SEP] il loro sostentamento ; i principali fondamenti dell' economia domestica , e della rurale ; una cognizione istorica delle arti , della manifattura , e di ciò , che è necessario , ed utile a sapersi della Fisica , e della Scienza della natura , fin dove può giungersi comodamente secondo la capacità degli Scolari " .
itwac	A seguire , nel 1991 , si riscontra anche la presenza del contributo di P. Tuscano ( che aveva partecipato al Convegno di Perugia ) Sandro Penna poeta della " strana gioia di vivere " ( in " Cultura e Scuola " , XXX , 1991 , n. 118 , p. 16 - 31 ) ; quindi viene il convincente confronto tentato , per via di similarità , nella lirica di due poeti quasi immediatamente coetanei , Penna e Gatto , da V. Paladino , La " circular figura " : tra [SEP] Penna [SEP] e Gatto ( in " Otto-Novecento " , XV , 1991 , n. 5 , p. 127 - 134 ) ; mentre si applica di nuovo con viva attenzione esegetica al tema penniano , un italianista prolifico quanto insigne del nostro Novecento letterario , G. Luti , con il bel saggio Sandro Penna o della felicità contraddetta ( in " La Rassegna della Letteratura Italiana " , XCV , 1991 , s. VIII n. 1 - 2 , p. 21 - 30 ) .
itwac	Se avesse avuto dei fogli e una [SEP] penna [SEP] non l' avrebbe mai scritta cosí , Massimiliano Rosolino la sua storia : e invece , dopo lo choc di Atene 2004 , a Montreal l' azzurro deve ingoiare una delusione che è ancora pi ù cocente .
itwac	A [SEP] penna [SEP] o al computer ?
itwac	) un gran pasticcio , divertente nelle situazioni e negli equivoci , meno nei dialoghi , risolto in un finale garden party , dove anche lo psicanalista ci lascia le [SEP] penne [SEP] .
itwac	Il giovinetto prese in mano l' ultima [SEP] penna [SEP] dell' uccellin che parlava e : - Penna , pennina , lei fontana ed io anguilla !
itwac	Io me la ricordo cosi : Tutti mi dicon Maremma Maremma e a me pare una Maremma amara l' uccello che ci va perde la [SEP] penna [SEP] io c' ho perduto una persona cara Via maledetta Maremma Maremma via maledetta Maremma e chi l' ama Sempre mi trema il cor quando ci vai e ho paura che non torni mai sono anche contenta di sapere che Gnicche era un bandito anche se non mi piace che violentasse le donne ( poi dire che era piaciuto a quelle donne è un modo per " ripulire maschilisticamente l' orrore - ma pazienza oggi ci scivolo su , non importa ) grazie ancora stefy Titolo : Re : Baluginii di vita Post di : gnicche il Lunedì 21 Giugno 2004 , 23:07 Cara Stefy , ti garantisco che il testo reale della canzone non prevede via maledetta Maremma ma sia maledetta Maremma Il perche' si puo' immaginare bene .
itwac	A loro giudizio , la pretesa perfezione dei mistici non è che un fenomeno morboso , una specie di psiconevrosi , di esaltazione del sentimento religioso , ed anche una forma speciale di amore sessuale , come appare dai vocaboli di sponsali o sposalizio , di matrimonio spirituale , di baci , di amplessi , di carezze divine , che ricorrono così spesso sotto la [SEP] penna [SEP] dei mistici .
itwac	Basterebbe fare una visita al centro per rendere felici i bambini e lo staff , che sarebbe ben lieto se alla fine del viaggio voleste lasciar loro medicinali , [SEP] penne [SEP] , vestiti o altro .
itwac	Ovvio , se no ci lasciava le [SEP] penne [SEP] la prima volta .
itwac	Chiusura del registro Per " chiusurà " s' intende la verifica che non vi siano spazi bianchi alla fine del registro , in caso positivo vengono barrati a [SEP] penna [SEP] e viene apposta la firma dell' operatore e il timbro dell' ambito .
itwac	QUINDI OCCHIO ALLA [SEP] PENNA [SEP] !
itwac	Ivan Basso la fa da padrone e veste la maglia rosa , Damiano Cunego ci lascia le [SEP] penne [SEP] ed esce subito di classifica .
itwac	Quella studiosa dalla [SEP] penna [SEP] molto acuminata Si chiama Latifa Lakhdar .
itwac	Elio : io uso la cartuccia della Lantus nella penna Humapen ( forzando un pò la cartuccia della [SEP] penna [SEP] ) Ci sono controindicazioni ?
itwac	B 165 Quale personaggio è nato dalla [SEP] penna [SEP] di J. K. Rowlings ?
itwac	Schizzi di decorazioni architettoniche , [SEP] penna [SEP] e acquatinta .
itwac	Allora , visto che ci siamo , e visto che l' argomento che si è impossessato della mia [SEP] penna [SEP] stavolta pare proprio essere quello della bagnesità o bagnesitudine che dir si voglia , proseguirò con un altro personaggio ( questo vivo , vegeto e attivo , per fortuna sua e di tutti ) e un altro libro che vi consiglio immediatamente di acquistare perché per il più modico dei prezzi offre 230 pregevoli pagine .
itwac	) E quando il viaggio prosegue verso la Norvegia , dove abita Christine , un' amica di [SEP] penna [SEP] di Paolo , che finalmente incontrerà l' amata " bellissima " , vista solo in fotografia , il film si chiude di nuovo come la scuola il giorno di domenica .
itwac	Soltanto dopo cinque anni , dovendo ripulire la casa per prendere moglie , untai con la [SEP] penna [SEP] e con l' olio la serratura prima di ficcarci la chiave piena di ruggine .
itwac	Poco dopo , alle 13 , grande distribuzione di spaghetti aglio e olio al peperoncino e , alle 19 , di [SEP] penne [SEP] all' arrabbiata .
itwac	Rettore : Don Vittorio [SEP] Penna [SEP] .
itwac	I Police sfuggono alle facili catalogazioni perché di fatto sono stati fuori dagli schemi soprattutto per merito dei grandi pezzi che suonavano , classici senza tempo che uscivano a fiumi dalla [SEP] penna [SEP] di Sting , erano suonati da musicisti eccelsi in tecnica e capacità interpretative e grazie a questo sono rimasti nel cuore di tanti , da chi ha gusti musicali più semplici a molti attenti ascoltatori rock .
itwac	SERVIZIO CIVILE VOLONTARIO Le date dei colloqui COME SPECIFICATO NEL BANDO LA MANCATA PRESENZA COMPORTERÀ L' ESCLUSIONE Progetto : LA COMUNICAZIONE NELLE SEDI PERIFERICHE I colloqui si terranno presso l' Ufficio Relazioni con il Pubblico ( URP ) via della Scuola , 89 Ponte San Giovanni ( Angolo Farmacia Comunale ) Martedì 14 giugno 2005 I cognomi da ALBANESE STEFANIA a CASTELLI MARIA GIACINTA dalle ore 8,30 I cognomi da CERRETANI ANNA a DI MITRI ELISA dalle ore 11,00 I cognomi da DI PIETRO BARBARA a MARCACCIOLI ILENIA dalle ore 14,00 Mercoledì 15 giugno 2005 I cognomi da MARFORI DEBORA a RINALDI MARCELLA dalle ore 8,30 I cognomi da RINDINELLA GERARDINA a SCIASCIA ILARIA dalle ore 11,00 I cognomi da SCIOSCIA GIUSEPPINA a ZOPPITELLI LARA dalle ore 14,00 Progetto : SVILUPPARE LA CULTURA DELLA SICUREZZA I colloqui si terranno presso Palazzo Bianchi , Piazza Morlacchi , 24 Martedì 14 giugno 2005 I cognomi dalla lettera A alla lettera C dalle ore 9,00 I cognomi dalla lettera D alla lettera Z dalle ore 11,00 Progetto : PALAZZO DELLA PENNA 2005 I colloqui si terranno presso Palazzo della Penna Via Podiani , 11 Sala Biblioteca Martedì 14 giugno 2005 I cognomi da ALUNNO SARA a D' AMATO MARIA GIOVANNA dalle ore 15,30 Mercoledì 15 giugno 2005 I cognomi da DEL RUSSO MARIA TERESA a MERCANTINI FABIANA dalle ore 15,00 Giovedì 16 giugno 2005 I cognomi da MINELLI TIZIANA a VALLETTI ZUCCHERINI NIRVANA dalle ore 9,00 Progetto : CATALOGARE I MONUMENTI DIMENTICATI I colloqui si terranno presso il Settore Risorse Umane e Strumentali via Scarlatti , 6 III Piano Mercoledì 15 giugno 2005 I cognomi da ALUNNO FRANCESCA a CHIURAZZI GIUSEPPE dalle ore 9,00 I cognomi da CORINTI GIULIA a GUERRUCCI CHIARA dalle ore 11,00 I cognomi da HEYMANN ANNA JULIA a PIOPPI ELENA dalle ore 15,00 I cognomi da RUSTICI FABIO a VAZZANA ILARIA dalle ore 17,00 Progetto : COMPLETAMENTO DEL CENSIMENTO DEI PARCHI ED AREE VERDI I colloqui si terranno presso Palazzo della [SEP] Penna [SEP] Via Podiani , 11 Mercoledì 15 giugno 2005 presso Sala Biblioteca I cognomi da ALUNNI ELEONORA a FERNANDEZ PENA MARGARITA dalle ore 9,00 I cognomi da GAGLIARDONI SARA a MORUCCI MICHELA dalle ore 11,00 Mercoledì 15 giugno 2005 presso Sala Riunioni Primo Piano I cognomi da PANNACCI FABIO a TRAUZZOLA ROCCO dalle ore 14,30 Progetto : UN SERVIZIO PER LA PROTEZIONE CIVILE I colloqui si terranno presso il Settore Risorse Umane e Strumentali via Scarlatti , 6 III Piano Giovedì 16 giugno 2005 dalle ore 8,30 Progetto : AGENDA 21 LOCALE PER UNO SVILUPPO SOSTENIBILE I colloqui si terranno presso il Settore Risorse Umane e Strumentali via Scarlatti , 6 III Piano Giovedì 16 giugno 2005 dalle ore 10,00 COMUNE DI PERUGIA Palazzo dei Priori Corso Vannucci N 19 Tel 075 - 5771 Fax 075 - 5724276 UFFICIO RELAZIONI CON IL PUBBLICO Numero Verde 800017603 E-mail : urp@comune.perugia.it AVVERTENZE GENERALI - COMUNE DI PERUGIA 2002 Tutti i diritti riservati - Web Master
itwac	La gastronomia è varia , e soprattutto si discosta da quella tipica da pub : moltissimi i primi fra cui è possibile scegliere , fra questi da non perdere assolutamente le [SEP] penne [SEP] alla vodka .
itwac	Forse se l' animo esasperato in quel momento non mi avesse offuscato il giudizio , non me ne sarei tanto indignato ; avrei considerato , per esempio , secondo la natural disposizione del mio spirito , che se un rosignolo dà via le [SEP] penne [SEP] della coda , può dire : mi resta il dono del canto ; ma se le fate dar via a un pavone , le penne della coda , che gli resta ?
itwac	La XVIII edizione del premio " [SEP] Penna [SEP] d' oro " , promosso dall' Associazione nazionale di cultura nel giornalismo , si terrà a Rieti sabato 9 luglio 2005 alle 21 nel Chiostro di S. Lucia .
itwac	L' inadeguatezza di tali strumenti ha indotto i membri del gruppo a ripiegare , almeno momentaneamente , sull' uso di carta e [SEP] penna [SEP] per disegnare le bozze dei diagrammi OMT .
itwac	Note [ 1 ] Ecco una bibliografia minima su Sandro Penna : Maria Grazia Boccolini , Sandro Penna : il cosmo , il fanciullo , il kouros e il coinema dell' Eros , Il ventaglio , s.l. 1985 ; Roberto Deidier , Per una introduzione alla poesia di Penna , saggio online Gualtiero De Santi , [SEP] Penna [SEP] , La Nuova Italia , Firenze 1982 ; Giulio Di Fonzo , Sandro Penna , la luce e il silenzio , Ateneo , Roma 1981 ; Cesare Garboli , Penna papers , Garzanti , Milano 1984 ; Enzo Giannelli , L' uomo che sognava i cavalli , Quetzal , Roma 1984 ; Antonio Iacopetta , Sandro Penna , il fanciullo con lo specchio , Bonacci , Roma 1983 ; Elio Pecora , Sandro Penna : una cheta follia , Frassinelli , Milano 1984 , poi come : Sandro Penna .
itwac	Penne Mari E Monti Postato da Shirley il Domenica , 04 aprile @ 15:34:45 CEST 4 Porzioni Alcuni Spicchi Aglio - 1 Pezzetto Cipolla - Peperoncino A Piacere - Funghi Trifolati - Frutti Di Mare ( o Tonno In Scatola ) - 1 Spruzzata Vino Bianco - Prezzemolo Tritato - Pomodoro Pelato - Pasta Tipo Penne Per fare bene le ' [SEP] Penne [SEP] Mari e Monti ' bisogna tritare qualche spicchio d' aglio , un pezzetto di cipolla , e un po' di peperoncino a piacere .
itwac	approvato dalla IV Commissione permanente ( Difesa ) della Camera dei deputati il 21 luglio 1998 , in un testo risultante dall' unificazione dei disegni di legge d' iniziativa dei deputati GASPARRI , ALBONI , ACIERNO , ALEFFI , ALOI , AMATO , AMORUSO , ANEDDA , ARMANI , BIANCHI Vincenzo , BOCCIA , BONO , BURANI PROCACCINI , BUTTI , CARDIELLO , CARLESI , CARRARA Carmelo , CARUSO , CASCIO , COLUCCI , COSENTINO , CUCCU , CUSCUNÁ , DELMASTRO DELLE VEDOVE , DI NARDO , DIVELLA , FILOCAMO , FINO , FOTI , FRA GALÁ , FRONZUTI , GALATI , GALEAZZI , GASTALDI , GIORGETTI Alberto , GUIDI , IACOBELLIS , LANDI , LAVAGNINI , LEONE , LO PRESTI , LORUSSO , LOSURDO , MALGIERI , MANTOVANO , MANZIONE , MANZONI , MARTINI , MASIERO , MATACENA , MATTEOLI , MAZZOCCHI , MENIA , MITOLO , MORSELLI , NERI , PACE Carlo , PACE Giovanni , PAGLIUZZI , PASETTO Nicola , PEPE Antonio , PIVA , POLI BORTONE , PORCU , RALLO , RASI , REBUFFA , RIVOLTA , RIZZO Antonio , SANZA , SAVARESE , SCARPA BONAZZA BUORA , SELVA , SERRA , SIMEONE , STAGNO D' ALCONTRES , TARDITI , TASSONE , TRANTINO , TRINGALI e URSO ( 2370 ) ; RUZZANTE , RUFFINO , MIGLIAVACCA , GATTO , BOVA , SETTIMI , SUSINI , VENETO Gaetano , CHIAVACCI , BASSO , ROTUNDO , MUSSI , FOLENA , BATTAGLIA , BIRICOTTI , BRACCO , BRUNALE , CAMOIRANO , CENNAMO , CORSINI , FAGGIANO , FUMAGALLI Marco , GAETANI , GAMBALE , GASPERONI , GIACCO , GIARDIELLO , INNOCENTI , LENTO , LUMIA , MANZATO , OLIVIERI , OLIVERIO , PARRELLI , [SEP] PENNA [SEP] , PETRELLA , PEZZONI , RAVA , ROSSIELLO , RUBINO Paolo , SCHMID , SCRIVANI , SIGNORINO , SINISCALCHI e STANISCI ( 2881 ) ; CARRATELLI Romano , FIORONI , ANGELICI e ALBANESE ( 3356 ) ; NARDINI , MICHELANGELI , CANGEMI , RIZZO Marco , BRUNETTI e MANTOVANI ( 3568 ) ( V. Stampati Camera nn .
itwac	Sul piano di una definizione morale di questa poesia così apparentemente spensierata , il giudizio più sintetico e illuminante rimane quello di Pier Paolo Pasolini , che a Penna ha dedicato pagine molto acute : « Per [SEP] Penna [SEP] la libertà , la gioia sono state una scoperta , una novità che sembrano avergli sconvolto la vita » .
itwac	Dalla sua fantasia e dalla sua [SEP] penna [SEP] sono nati pi più popolari cartoni animati dell' epoca d' oro dell' animazione americana : figure inconfondibili come " Bugs Bunny " , l o strampalato coniglio filosofeggiante , oppure " Willy il Coyote e Road Runner " , ma soprattutto Tom e Jerry , hanno allietato la serate di grandi e piccini per interi decenni .
itwac	Valle d' Aosta La sezione ha realizzato nel 2003 le seguenti attività : Corso di aggiornamento professionale , Il diritto d' autore , Antonella De Robbio , 10 - 11 febbraio 2003 , presso l' auditorium della Biblioteca regionale di Aosta Corso di aggiornamento professionale , L' animazione alla lettura in biblioteca , Aurora Martini , 5 e 11 aprile 2003 , presso l' auditorium della Biblioteca regionale di Aosta Visita alla Fiera del libro di Torino , 16 maggio 2003 Visita al Festivaletteratura di Mantova , 5 - 7 settembre 2003 Les saisons littéraires , ciclo di presentazioni librarie : - Da [SEP] Penna [SEP] a Penna .
itwac	L' A.L.I. [SEP] Penna [SEP] d' Autore indice la IX edizione del Premio Letterario riservato alle opere edite e inedite di narrativa e poesia .
itwac	La zia rimise gli occhiali e riprese in mano la penna , ricominciando a scrivere , dopo poco sui fermo' a riflettere e riposò la [SEP] penna [SEP] , congiungendo le mani all' altezza della bocca .
itwac	Il bambino che presenta disgrafia scrive in modo molto irregolare , la sua mano scorre con fatica sul piano di scrittura e l' impugnatura della [SEP] penna [SEP] è spesso scorretta .
itwac	E l' altro , il cui nome fu Giotto , ebbe uno ingegno di tanta eccellenzia , che niuna cosa dà la Natura , madre di tutte le cose e operatrice col continuo girar de ' cieli , che egli con lo stile e con la [SEP] penna [SEP] o col pennello non dipignesse sì simile a quella , che non simile , anzi più tosto dessa paresse , in tanto che molte volte nelle cose da lui fatte si truova che il visivo senso degli uomini vi prese errore , quello credendo esser vero che era dipinto .
itwac	Ha ricordato di aver rinvenuto qualche oggetto del pilota ed " alcune cartine nautiche " ; ricordandone una in particolare che raffigurava le coste libiche e su cui vi erano tracciate , con [SEP] penna [SEP] o matita di colore rosso , delle zone di lavoro sul mare e sulla zona libica , dichiarando comunque di non averne rinvenuto o visto alcuna nautica raffigurante il territorio nazionale .
itwac	granchietto ( 121 ) Vedi le inserzioni del venditore 09 - feb - 05 13:34 CET 20 di 166 IT e shining sono dei capolavori usciti dalla [SEP] penna [SEP] del mio autore preferito Stephen King Ho un sacco di libri suoi .
itwac	Ecco perchè odia Tacito ; il denigratore , il calunniatori dei Cesari " un senatore scontento che si vendica con la [SEP] penna [SEP] in mano ; alle azioni più semplici trova motivi colpevoli .
itwac	A scuola è scomparsa una [SEP] penna [SEP] stilografica e Federico intuisce che il suo amico del cuore è coinvolto nella faccenda .
itwac	Fisiologia in punta di [SEP] penna [SEP] » - può essere un' arte ; o per altri , soltanto un mestiere ; o per alcuni ancora un vero sacerdozio , o infine , per chi è soprattutto un affarista , ed uno speculatore , un seplice pretesto per vendere , la quarta pagina , quella della Pubblicità » .
itwac	Semplicemente Inviato da : semplicementecomplic Commenti : 37 Messaggio N ° 63 06 - 07 - 2005 - 08:22 Mi piaci qui Mi piaci qui tra la tua bocca e la mia faccia Tra la mia mente e la mia bocca Mi piaci qui tra il cuore e la penna e tra la [SEP] penna [SEP] e la carta Mi piaci qui tra i segni e l' anima mentre scardini il vuoto scolpendo nei sassi Mi piaci qui tra il respiro e il silenzio Tra i rilievi incerti Mi piaci qui Tra il tuo vento e la mia sabbia .
itwac	L' agriturismo , a pochi chilometri da Borgo Val di Taro , è immerso nel verde di Ostia Parmense , cittadina sulla riva del Fiume Taro che nasce alle falde del Monte [SEP] Penna [SEP] e percorre 126 chilometri prima di unirsi al Po .
itwac	da : « vengo da scuola » « vij nga shkolla » in : « sono in casa » « jam në shtëpi » con : « sono con Anna » « jam me Anën » su : « la [SEP] penna [SEP] è sul tavolo » « lapsi është në tavolinë » ; sulla montagna « mbi malin » per : « passo per i monti » « kaloj nëpër male » , « lavoro per mangiare » « punoj për të hëngër » tra : « tra me e te c' è un' amicizia sincera » « ndërmjet meje e teje ka një miqësi të sinqertë »
itwac	Costruite brevi frasi formate da due parole - concetto e da una parola - legame per esempio il cielo è blu " , " il traffico automobilistico inquina l' aria " , " la mia [SEP] penna [SEP] è nera " .
itwac	Infatti è tutta incentrata sugli MMS e sulla [SEP] penna [SEP] digitale My Notes l' offerta che l' amministratore delegato Marco De Benedetti e il direttore generale Mauro Sentinelli hanno presentato in questi giorni alla propria rete di vendita riunita in Convention a Parigi .
itwac	Scuola : matite , [SEP] penne [SEP] , gomme , quaderni , astucci , zaini ...
